ct_ab_ph_workers_camp;City Worker's Camp;Ville Le Camp Des Travailleurs;Stadt Arbeiterlager;;Campamento De Los Trabajadores Ciudad;;;;;;;;;x
ct_ab_ph_ct_guildward_3;Partially Constructed Controlled Guilds;Partiellement construit Controlled Guilds;Partiell Konstruiert Controlled Guilds;;Parcialmente construida Controlled Guilds;;;;;;;;;x
ct_ab_ph_ct_guildward_3_desc;A Controlled Guilds is under construction here and will be completed in approximately 356 days.;Un Controlled Guilds est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Guilds befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Guilds est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_guildward_3c;Partially Constructed Conditioned Guild Members;Partiellement construit Conditioned Guild Members;Partiell Konstruiert Conditioned Guild Members;;Parcialmente construida Conditioned Guild Members;;;;;;;;;x
ct_ab_ph_ct_guildward_3c_desc;A Conditioned Guild Members is under construction here and will be completed in approximately 180 days.;Un Conditioned Guild Members est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Guild Members befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Guild Members est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_haven_1;Partially Constructed Simple Haven;Partiellement construit Simple Haven;Partiell Konstruiert Simple Haven;;Parcialmente construida Simple Haven;;;;;;;;;x
ct_ab_ph_ct_haven_1_desc;A Simple Haven is under construction here and will be completed in approximately 30 days.;Un Simple Haven est en construction ici et sera termin dans environ 30 jours.;Ein Simple Haven befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Simple Haven est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_haven_2;Partially Constructed Modest Haven;Partiellement construit Modest Haven;Partiell Konstruiert Modest Haven;;Parcialmente construida Modest Haven;;;;;;;;;x
ct_ab_ph_ct_haven_2_desc;A Modest Haven is under construction here and will be completed in approximately 90 days.;Un Modest Haven est en construction ici et sera termin dans environ 90 jours.;Ein Modest Haven befindet sich hier im Aufbau und wird in ca. 90 Tagen abgeschlossen sein.;;A Modest Haven est en construccin aqu y se completar en aproximadamente 90 das.;;;;;;;;;x
ct_ab_ph_ct_haven_3;Partially Constructed Large Haven;Partiellement construit Large Haven;Partiell Konstruiert Large Haven;;Parcialmente construida Large Haven;;;;;;;;;x
ct_ab_ph_ct_haven_3_desc;A Large Haven is under construction here and will be completed in approximately 365 days.;Un Large Haven est en construction ici et sera termin dans environ 365 jours.;Ein Large Haven befindet sich hier im Aufbau und wird in ca. 365 Tagen abgeschlossen sein.;;A Large Haven est en construccin aqu y se completar en aproximadamente 365 das.;;;;;;;;;x
ct_ab_ph_ct_haven_4;Partially Constructed Mansion Haven;Partiellement construit Mansion Haven;Partiell Konstruiert Mansion Haven;;Parcialmente construida Mansion Haven;;;;;;;;;x
ct_ab_ph_ct_haven_4_desc;A Mansion Haven is under construction here and will be completed in approximately 1000 days.;Un Mansion Haven est en construction ici et sera termin dans environ 1000 jours.;Ein Mansion Haven befindet sich hier im Aufbau und wird in ca. 1000 Tagen abgeschlossen sein.;;A Mansion Haven est en construccin aqu y se completar en aproximadamente 1000 das.;;;;;;;;;x
ct_ab_ph_ct_haven_5;Partially Constructed Castle Haven;Partiellement construit Castle Haven;Partiell Konstruiert Castle Haven;;Parcialmente construida Castle Haven;;;;;;;;;x
ct_ab_ph_ct_haven_5_desc;A Castle Haven is under construction here and will be completed in approximately 1250 days.;Un Castle Haven est en construction ici et sera termin dans environ 1250 jours.;Ein Castle Haven befindet sich hier im Aufbau und wird in ca. 1250 Tagen abgeschlossen sein.;;A Castle Haven est en construccin aqu y se completar en aproximadamente 1250 das.;;;;;;;;;x
ct_ab_ph_ct_hellhound_kennel_1;Partially Constructed Hellhound kennel;Partiellement construit Hellhound kennel;Partiell Konstruiert Hellhound kennel;;Parcialmente construida Hellhound kennel;;;;;;;;;x
ct_ab_ph_ct_hellhound_kennel_1_desc;A Hellhound kennel is under construction here and will be completed in approximately 365 days.;Un Hellhound kennel est en construction ici et sera termin dans environ 365 jours.;Ein Hellhound kennel befindet sich hier im Aufbau und wird in ca. 365 Tagen abgeschlossen sein.;;A Hellhound kennel est en construccin aqu y se completar en aproximadamente 365 das.;;;;;;;;;x
ct_ab_ph_ct_hospital_1;Partially Constructed Bribed Orderly;Partiellement construit Bribed Orderly;Partiell Konstruiert Bribed Orderly;;Parcialmente construida Bribed Orderly;;;;;;;;;x
ct_ab_ph_ct_hospital_1_desc;A Bribed Orderly is under construction here and will be completed in approximately 7 days.;Un Bribed Orderly est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Orderly befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Orderly est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_hospital_2;Partially Constructed Influenced Nurse;Partiellement construit Influenced Nurse;Partiell Konstruiert Influenced Nurse;;Parcialmente construida Influenced Nurse;;;;;;;;;x
ct_ab_ph_ct_hospital_2_desc;A Influenced Nurse is under construction here and will be completed in approximately 30 days.;Un Influenced Nurse est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Nurse befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Nurse est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_hospital_2g;Partially Constructed Ghouled Doctor;Partiellement construit Ghouled Doctor;Partiell Konstruiert Ghouled Doctor;;Parcialmente construida Ghouled Doctor;;;;;;;;;x
ct_ab_ph_ct_hospital_2g_desc;A Ghouled Doctor is under construction here and will be completed in approximately 7 days.;Un Ghouled Doctor est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Doctor befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Doctor est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_hospital_3;Partially Constructed Controlled Hospital;Partiellement construit Controlled Hospital;Partiell Konstruiert Controlled Hospital;;Parcialmente construida Controlled Hospital;;;;;;;;;x
ct_ab_ph_ct_hospital_3_desc;A Controlled Hospital is under construction here and will be completed in approximately 356 days.;Un Controlled Hospital est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Hospital befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Hospital est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_hospital_3c;Partially Constructed Conditioned Hospital Staff;Partiellement construit Conditioned Hospital Staff;Partiell Konstruiert Conditioned Hospital Staff;;Parcialmente construida Conditioned Hospital Staff;;;;;;;;;x
ct_ab_ph_ct_hospital_3c_desc;A Conditioned Hospital Staff is under construction here and will be completed in approximately 180 days.;Un Conditioned Hospital Staff est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Hospital Staff befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Hospital Staff est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_kinfolk_1;Partially Constructed Discovered Kinfolk;Partiellement construit Discovered Kinfolk;Partiell Konstruiert Discovered Kinfolk;;Parcialmente construida Discovered Kinfolk;;;;;;;;;x
ct_ab_ph_ct_kinfolk_1_desc;A Discovered Kinfolk is under construction here and will be completed in approximately 7 days.;Un Discovered Kinfolk est en construction ici et sera termin dans environ 7 jours.;Ein Discovered Kinfolk befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Discovered Kinfolk est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_kinfolk_2;Partially Constructed Influenced Kinfolk Chief;Partiellement construit Influenced Kinfolk Chief;Partiell Konstruiert Influenced Kinfolk Chief;;Parcialmente construida Influenced Kinfolk Chief;;;;;;;;;x
ct_ab_ph_ct_kinfolk_2_desc;A Influenced Kinfolk Chief is under construction here and will be completed in approximately 30 days.;Un Influenced Kinfolk Chief est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Kinfolk Chief befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Kinfolk Chief est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_kinfolk_2c;Partially Constructed Kinfolk Werewolf Cult;Partiellement construit Kinfolk Werewolf Cult;Partiell Konstruiert Kinfolk Werewolf Cult;;Parcialmente construida Kinfolk Werewolf Cult;;;;;;;;;x
ct_ab_ph_ct_kinfolk_2c_desc;A Kinfolk Werewolf Cult is under construction here and will be completed in approximately 30 days.;Un Kinfolk Werewolf Cult est en construction ici et sera termin dans environ 30 jours.;Ein Kinfolk Werewolf Cult befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Kinfolk Werewolf Cult est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_kinfolk_3;Partially Constructed Controlled Kinfolk;Partiellement construit Controlled Kinfolk;Partiell Konstruiert Controlled Kinfolk;;Parcialmente construida Controlled Kinfolk;;;;;;;;;x
ct_ab_ph_ct_kinfolk_3_desc;A Controlled Kinfolk is under construction here and will be completed in approximately 356 days.;Un Controlled Kinfolk est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Kinfolk befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Kinfolk est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_kinfolk_3d;Partially Constructed Dominated Kinfolk;Partiellement construit Dominated Kinfolk;Partiell Konstruiert Dominated Kinfolk;;Parcialmente construida Dominated Kinfolk;;;;;;;;;x
ct_ab_ph_ct_kinfolk_3d_desc;A Dominated Kinfolk is under construction here and will be completed in approximately 180 days.;Un Dominated Kinfolk est en construction ici et sera termin dans environ 180 jours.;Ein Dominated Kinfolk befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Dominated Kinfolk est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_kith_boggan_eminence_1;Partially Constructed Boggan Recognized Court;Partiellement construit Boggan Recognized Court;Partiell Konstruiert Boggan Recognized Court;;Parcialmente construida Boggan Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_boggan_eminence_1_desc;A Boggan Recognized Court is under construction here and will be completed in approximately 1 days.;Un Boggan Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Boggan Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Boggan Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_eshu_eminence_1;Partially Constructed Eshu Recognized Court;Partiellement construit Eshu Recognized Court;Partiell Konstruiert Eshu Recognized Court;;Parcialmente construida Eshu Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_eshu_eminence_1_desc;A Eshu Recognized Court is under construction here and will be completed in approximately 1 days.;Un Eshu Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Eshu Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Eshu Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_nocker_eminence_1;Partially Constructed Nocker Recognized Court;Partiellement construit Nocker Recognized Court;Partiell Konstruiert Nocker Recognized Court;;Parcialmente construida Nocker Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_nocker_eminence_1_desc;A Nocker Recognized Court is under construction here and will be completed in approximately 1 days.;Un Nocker Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Nocker Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Nocker Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_redcap_eminence_1;Partially Constructed Redcap Recognized Court;Partiellement construit Redcap Recognized Court;Partiell Konstruiert Redcap Recognized Court;;Parcialmente construida Redcap Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_redcap_eminence_1_desc;A Redcap Recognized Court is under construction here and will be completed in approximately 1 days.;Un Redcap Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Redcap Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Redcap Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_satyr_eminence_1;Partially Constructed Satyr Recognized Court;Partiellement construit Satyr Recognized Court;Partiell Konstruiert Satyr Recognized Court;;Parcialmente construida Satyr Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_satyr_eminence_1_desc;A Satyr Recognized Court is under construction here and will be completed in approximately 1 days.;Un Satyr Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Satyr Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Satyr Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_sidhe_eminence_1;Partially Constructed Sidhe Recognized Court;Partiellement construit Sidhe Recognized Court;Partiell Konstruiert Sidhe Recognized Court;;Parcialmente construida Sidhe Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_sidhe_eminence_1_desc;A Sidhe Recognized Court is under construction here and will be completed in approximately 1 days.;Un Sidhe Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Sidhe Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Sidhe Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_kith_sluagh_eminence_1;Partially Constructed Sluagh Recognized Court;Partiellement construit Sluagh Recognized Court;Partiell Konstruiert Sluagh Recognized Court;;Parcialmente construida Sluagh Recognized Court;;;;;;;;;x
ct_ab_ph_ct_kith_sluagh_eminence_1_desc;A Sluagh Recognized Court is under construction here and will be completed in approximately 1 days.;Un Sluagh Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Sluagh Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Sluagh Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
